,power(kW),quantity(kWh),odometer,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,ecr_deviation,trip_distance(km),month,weekday,day
8496,49.0,3.5,164677.0,3,1,1,1,1,12.64,0,0,-0.8599999999999994,38.2,8,5,18
8387,49.0,7.19,48140.0,3,0,1,0,1,11.97,0,0,-1.5299999999999994,75.7,8,5,31
9544,49.0,8.52,171304.0,3,0,1,1,1,12.4,0,0,-1.0999999999999996,68.7,10,5,13
9796,49.0,7.8,120564.0,3,0,1,1,1,10.46,0,0,-3.039999999999999,99.8,10,6,23
8912,49.0,10.59,88784.0,3,1,0,1,1,10.95,0,0,-2.5500000000000007,96.7,7,2,1
10917,49.0,3.6,148652.0,2,1,1,1,1,15.69,0,1,2.1899999999999995,47.0,12,5,16
9450,49.0,9.47,52665.0,3,1,1,1,1,12.66,0,0,-0.8399999999999999,74.8,11,5,9
10693,49.0,6.4,182884.0,3,1,0,1,1,13.5,0,0,0.0,47.4,5,1,7
8623,49.0,6.9,170431.0,3,1,1,1,3,13.81,0,0,0.3100000000000005,51.0,10,5,6
10821,49.0,7.68,80646.0,2,1,1,1,1,15.12,0,1,1.6199999999999992,50.8,2,2,25
9076,49.0,6.37,147237.0,3,1,0,1,1,13.05,0,0,-0.4499999999999993,48.8,11,3,16
8550,49.0,6.59,132448.0,3,1,0,1,1,12.48,0,0,-1.0199999999999996,52.8,5,2,10
10956,49.0,6.27,188849.0,3,1,0,1,1,12.62,0,0,-0.8800000000000008,49.7,8,1,13
10307,49.0,11.73,60325.0,3,1,0,1,1,11.41,0,0,-2.09,99.4,4,4,11
8648,49.0,9.13,161550.0,3,1,1,1,1,11.12,0,0,-2.380000000000001,82.1,7,4,6
8369,49.0,5.09,101245.0,2,0,0,1,1,12.46,0,0,-1.0399999999999991,10.5,12,3,31
10411,49.0,7.91,124333.0,2,1,0,1,1,16.48,0,1,2.9800000000000004,48.0,1,5,7
9579,49.0,3.85,181148.0,3,0,1,1,3,14.51,0,0,1.0099999999999998,50.3,4,5,13
11040,49.0,7.63,79401.0,2,1,0,1,1,14.37,0,1,0.8699999999999992,53.1,2,1,3
8325,49.0,10.9,47356.0,3,1,0,1,1,10.82,0,0,-2.68,100.7,8,3,15
10694,49.0,5.27,71306.0,3,1,0,1,1,10.96,0,0,-2.539999999999999,48.1,9,0,15
10169,49.0,6.62,16660.0,2,1,1,1,1,12.85,0,0,-0.6500000000000004,58.5,3,4,23
10678,49.0,8.56,118901.0,3,1,1,1,1,13.54,0,0,0.0399999999999991,63.2,9,3,29
8400,49.0,7.05,163762.0,3,1,0,1,1,11.99,0,0,-1.5099999999999998,24.1,8,5,4
11032,49.0,2.7,62523.0,3,1,0,1,1,11.91,0,0,-1.59,74.6,5,5,10
9215,49.0,4.3,174834.0,2,1,1,1,1,16.8,0,1,3.3000000000000007,25.6,12,1,25
11134,49.0,1.02,71948.0,3,1,0,1,1,10.83,0,0,-2.67,10.5,9,1,23
9370,49.0,15.78,44744.0,3,1,0,1,1,11.3,0,0,-2.2,139.6,7,2,3
8416,49.0,8.43,106603.0,3,1,1,1,3,14.0,0,0,0.5,60.2,4,6,10
9382,49.0,10.93,113145.0,3,1,0,1,1,11.49,0,0,-2.01,95.1,7,3,28
9780,49.0,6.47,136690.0,3,1,0,1,1,11.55,0,0,-1.9499999999999995,56.0,6,2,28
8564,49.0,10.26,76931.0,2,1,0,1,1,13.27,0,0,-0.2300000000000004,57.8,12,6,14
8764,49.0,3.3,152091.0,2,1,0,1,1,14.02,0,0,0.5199999999999996,21.1,3,5,3
8596,49.0,14.07,30298.0,3,1,1,1,1,11.71,0,0,-1.7899999999999991,120.2,9,3,20
9917,49.0,14.01,79079.0,2,1,1,1,1,13.76,0,0,0.2599999999999998,99.0,1,1,27
9485,49.0,6.4,187268.0,3,1,0,1,1,12.93,0,0,-0.5700000000000003,49.5,7,2,10
8914,49.0,5.6,180682.0,3,0,1,0,1,11.73,0,0,-1.7699999999999996,42.5,4,6,7
10059,49.0,6.86,99702.0,2,1,0,1,1,13.67,0,0,0.1699999999999999,50.2,12,1,15
9652,49.0,16.1,4259.0,3,0,1,1,1,13.0,0,0,-0.5,108.2,8,0,8
9226,49.0,13.59,34473.0,2,1,0,1,1,14.05,0,0,0.5500000000000007,96.7,12,1,11
9100,49.0,16.72,19425.0,3,1,1,1,2,11.72,0,0,-1.7799999999999994,142.7,5,1,1
10795,49.0,6.0,90598.0,3,1,1,1,1,10.84,0,0,-2.66,21.9,7,4,24
8899,49.0,7.1,150353.0,2,1,0,1,1,13.92,0,0,0.4199999999999999,51.0,1,2,24
11006,49.0,11.27,74869.0,3,1,0,1,1,11.64,0,0,-1.86,96.8,11,1,4
10817,49.0,6.56,100701.0,2,1,1,1,1,14.55,0,0,1.0500000000000007,45.1,12,5,26
9955,49.0,6.94,175355.0,2,1,0,1,1,14.67,0,0,1.17,47.3,1,1,8
8567,49.0,4.3,179461.0,2,1,0,0,2,14.12,0,0,0.6199999999999992,12.1,3,6,24
10943,49.0,6.4,187694.0,3,1,0,1,1,12.72,0,0,-0.7799999999999994,50.3,7,4,19
10066,49.0,8.1,151043.0,2,1,0,1,1,15.17,0,1,1.67,53.4,2,3,8
8294,49.0,6.06,139331.0,3,1,0,1,1,12.47,0,0,-1.0299999999999994,42.2,8,4,4
9778,49.0,13.74,15582.0,2,1,0,1,1,13.06,0,0,-0.4399999999999995,105.2,3,2,7
9610,49.0,10.2,110406.0,3,1,0,1,1,10.71,0,0,-2.789999999999999,64.2,6,4,3
9256,49.0,12.04,98495.0,3,1,0,1,1,11.68,0,0,-1.8200000000000005,103.1,11,2,18
8425,49.0,1.47,187839.0,3,1,0,1,1,12.23,0,0,-1.2699999999999996,34.3,7,0,22
10182,49.0,12.0,7466.0,3,1,0,1,1,11.57,0,0,-1.93,103.7,9,3,29
8164,49.0,9.75,130250.0,3,1,1,1,1,12.73,0,0,-0.7699999999999996,76.6,4,5,15
9720,49.0,10.03,124886.0,2,1,0,1,1,15.53,0,0,2.03,64.6,1,3,19
8222,49.0,3.3,166546.0,3,0,1,0,2,11.66,0,0,-1.84,57.8,9,6,2
8612,49.0,7.0,181274.0,3,1,0,1,1,13.7,0,0,0.1999999999999993,51.1,4,1,16
9334,49.0,6.0,179055.0,2,1,1,1,1,13.6,0,0,0.0999999999999996,23.0,3,5,16
10590,49.0,7.58,55786.0,2,1,0,1,1,13.96,0,1,0.4600000000000008,54.3,1,4,10
9447,49.0,7.14,156858.0,3,1,0,1,1,11.07,0,0,-2.43,20.6,5,0,14
8718,49.0,5.27,168269.0,3,1,1,1,1,14.68,0,0,1.1799999999999995,35.9,9,5,15
8797,49.0,7.3,150726.0,2,1,0,1,1,14.81,0,0,1.3100000000000005,49.3,2,3,1
10187,49.0,4.04,170222.0,3,0,1,0,1,11.62,0,0,-1.8800000000000008,36.9,10,3,4
8501,49.0,10.15,39716.0,2,1,1,1,1,14.26,0,0,0.7599999999999998,71.2,3,6,31
10508,49.0,3.39,163260.0,3,1,1,1,1,9.94,0,0,-3.5600000000000005,34.1,7,5,28
10963,49.0,5.6,133776.0,3,0,1,0,1,10.27,0,0,-3.2300000000000004,39.6,5,3,25
11112,49.0,7.7,155916.0,3,0,0,1,1,11.88,0,0,-1.6199999999999992,44.5,4,5,28
10593,49.0,7.27,76986.0,2,1,0,1,1,13.15,0,0,-0.3499999999999996,55.3,12,0,15
8759,49.0,7.39,14509.0,2,1,0,1,1,15.11,0,0,1.6099999999999994,48.9,2,1,14
9354,49.0,7.18,115867.0,3,0,1,0,1,12.88,0,0,-0.6199999999999992,74.9,9,6,4
8422,49.0,10.77,168233.0,3,1,1,1,1,11.77,0,0,-1.7300000000000004,91.5,9,4,14
9519,49.0,1.7,64052.0,3,1,0,1,2,10.9,0,0,-2.6,15.6,5,6,25
8446,49.0,4.0,103696.0,2,1,1,1,1,14.01,0,0,0.5099999999999998,56.7,2,5,13
11020,49.0,6.76,125242.0,2,1,0,1,1,14.15,0,0,0.6500000000000004,47.1,1,4,27
11015,49.0,2.77,80037.0,2,1,0,1,1,13.64,0,0,0.1400000000000005,78.5,2,5,14
9404,49.0,6.7,162352.0,3,1,1,1,1,11.63,0,0,-1.8699999999999992,35.8,7,6,15
9767,49.0,14.26,19926.0,3,1,0,1,1,11.03,0,0,-2.4700000000000006,87.9,5,5,5
9320,49.0,5.6,138939.0,3,0,0,1,1,11.04,0,0,-2.460000000000001,45.9,8,2,2
10036,49.0,6.44,103903.0,2,1,0,1,1,14.19,0,0,0.6899999999999995,48.2,2,2,17
11122,49.0,11.08,17086.0,3,1,0,1,1,11.68,0,0,-1.8200000000000005,94.9,3,1,27
8811,49.0,12.1,85364.0,3,1,1,1,1,11.31,0,0,-2.1899999999999995,107.0,5,5,16
8282,49.0,11.4,97252.0,3,0,0,1,1,13.15,0,0,-0.3499999999999996,43.8,10,4,23
10665,49.0,6.33,135340.0,3,1,0,1,1,13.19,0,0,-0.3100000000000005,48.0,6,2,7
8273,49.0,8.08,162628.0,3,1,1,1,1,11.6,0,0,-1.9000000000000004,44.7,7,2,18
8727,49.0,10.9,150249.0,2,1,1,1,1,16.19,0,1,2.6900000000000013,60.8,1,5,20
8771,49.0,6.39,188572.0,3,1,0,1,1,12.36,0,0,-1.1400000000000006,51.7,8,1,6
10926,49.0,5.2,128006.0,3,1,1,1,1,15.43,0,0,1.93,33.7,3,3,23
8225,49.0,6.92,96859.0,3,1,0,1,1,13.21,0,0,-0.2899999999999991,52.4,10,0,19
10275,49.0,6.75,109293.0,3,0,0,1,1,12.83,0,0,-0.6699999999999999,52.6,5,6,22
10793,49.0,7.1,101725.0,2,1,0,1,1,14.2,0,0,0.6999999999999993,50.0,1,5,16
10831,49.0,4.75,154982.0,3,1,1,1,1,10.85,0,0,-2.6500000000000004,57.9,4,6,15
10348,49.0,12.9,3525.0,3,0,0,1,1,11.94,0,0,-1.5600000000000005,32.3,7,2,27
10226,49.0,11.32,41228.0,3,1,0,1,1,11.63,0,0,-1.8699999999999992,97.3,5,2,1
9560,49.0,10.63,67678.0,3,1,0,1,1,10.76,0,0,-2.74,98.8,7,0,21
8309,49.0,4.9,93417.0,3,0,0,1,1,10.9,0,0,-2.6,56.2,9,6,6
10692,49.0,10.61,115357.0,3,1,0,1,1,12.03,1,0,-1.4700000000000006,88.2,8,0,29
10958,49.0,4.1,64036.0,3,1,0,1,2,9.58,0,0,-3.92,5.1,5,5,24
9987,49.0,8.0,161867.0,3,1,1,1,1,11.44,0,0,-2.0600000000000005,27.8,7,0,9
9939,49.0,6.81,25706.0,3,1,0,1,1,11.31,0,0,-2.1899999999999995,60.2,7,4,13
10137,49.0,7.31,153245.0,2,1,0,1,1,14.28,0,0,0.7799999999999994,51.2,3,3,29
8243,49.0,10.82,137003.0,3,1,1,1,1,12.91,0,0,-0.5899999999999999,83.8,7,6,2
9909,49.0,5.57,164026.0,3,1,0,1,1,11.32,0,0,-2.18,49.2,8,1,7
8363,49.0,4.21,72296.0,3,1,0,1,1,11.4,0,0,-2.1,71.7,9,5,27
10297,49.0,3.24,169048.0,3,1,0,1,1,13.2,0,0,-0.3000000000000007,28.4,9,0,24
8483,49.0,13.93,15681.0,2,1,0,1,1,14.16,0,0,0.6600000000000001,98.4,3,4,9
9894,49.0,10.13,148044.0,2,1,1,1,1,14.92,0,0,1.42,45.1,12,5,2
10457,49.0,13.63,20721.0,3,1,1,1,2,11.42,0,0,-2.08,80.1,5,1,8
8957,49.0,11.83,101156.0,2,1,1,1,1,14.13,0,0,0.6300000000000008,83.7,12,2,30
8497,49.0,2.4,130976.0,3,1,0,1,1,11.77,0,0,-1.7300000000000004,59.0,4,2,26
9633,49.0,2.5,138292.0,3,1,0,1,1,12.63,0,0,-0.8699999999999992,19.8,7,5,29
10810,49.0,3.4,63571.0,3,1,0,1,1,11.27,0,0,-2.2300000000000004,15.3,5,3,22
9305,49.0,5.98,141456.0,3,1,0,1,1,12.38,0,0,-1.1199999999999992,48.3,8,0,21
8146,49.0,5.1,158518.0,3,1,0,1,1,11.92,0,0,-1.58,42.8,6,4,1
10644,49.0,5.6,164895.0,3,1,0,1,1,11.55,0,0,-1.9499999999999995,48.5,8,2,22
10739,49.0,11.34,52088.0,3,1,0,1,1,12.5,0,0,-1.0,93.5,10,3,31
9017,49.0,7.16,124187.0,2,1,0,1,1,14.67,0,0,1.17,48.8,1,1,3
9060,49.0,3.7,143695.0,3,0,0,1,1,11.05,0,0,-2.45,70.5,9,5,23
9888,49.0,8.39,148894.0,2,1,0,1,1,14.9,0,0,1.4000000000000004,56.3,12,3,21
9594,49.0,6.76,142810.0,3,1,0,1,1,13.23,0,0,-0.2699999999999996,51.1,9,4,15
8514,49.0,7.65,139095.0,3,0,1,0,1,11.04,0,0,-2.460000000000001,73.8,8,2,2
10697,49.0,5.7,553.0,3,1,0,1,1,12.84,0,0,-0.6600000000000001,44.4,5,6,15
11128,49.0,12.28,91455.0,3,1,1,1,1,11.48,0,0,-2.02,61.5,8,5,8
10619,49.0,5.67,128338.0,3,0,1,0,1,11.55,0,0,-1.9499999999999995,64.5,3,5,25
11055,49.0,8.42,104261.0,2,1,0,1,1,14.88,0,0,1.3800000000000008,56.6,2,3,25
9307,49.0,7.83,14135.0,2,1,0,1,1,16.14,0,0,2.640000000000001,48.5,2,1,7
8927,49.0,12.26,123028.0,2,0,1,1,3,16.5,0,0,3.0,74.3,12,0,12
8398,49.0,12.15,118022.0,3,1,0,0,1,11.43,0,0,-2.0700000000000003,1.3,9,1,13
9866,49.0,12.06,99844.0,2,1,1,1,1,13.24,0,0,-0.2599999999999998,91.1,12,2,16
10562,49.0,11.35,50283.0,3,1,0,1,2,12.56,0,0,-0.9399999999999996,104.7,10,3,3
8193,49.0,9.6,182114.0,3,1,0,1,1,13.68,0,0,0.1799999999999997,70.2,4,3,25
8224,49.0,17.37,20905.0,3,1,1,1,3,11.16,0,0,-2.34,70.6,5,2,9
8341,49.0,10.06,74773.0,3,1,1,1,1,12.8,0,0,-0.6999999999999993,78.6,11,6,2
10509,49.0,4.42,140324.0,3,0,0,1,1,11.72,0,0,-1.7799999999999994,31.4,8,3,10
10713,49.0,8.05,122781.0,2,1,0,1,1,15.36,0,0,1.86,52.4,12,3,8
9093,49.0,10.45,60027.0,3,1,0,1,1,11.18,0,0,-2.3200000000000003,93.5,4,4,4
9466,49.0,10.18,86462.0,3,1,0,1,1,11.19,0,0,-2.3100000000000005,91.0,6,1,2
9332,49.0,6.16,108978.0,3,1,1,0,2,10.43,0,0,-3.0700000000000003,87.4,5,4,20
10571,49.0,10.18,48658.0,3,1,0,1,1,10.64,0,0,-2.8599999999999994,95.7,9,3,5
8362,49.0,12.13,31108.0,3,1,0,1,1,11.5,0,0,-2.0,105.5,10,2,3
8629,49.0,7.7,177531.0,2,1,0,1,1,13.97,0,0,0.4700000000000006,55.1,2,1,19
10256,49.0,7.2,150677.0,2,1,0,1,1,14.55,0,0,1.0500000000000007,49.5,1,2,31
10503,49.0,5.76,85985.0,3,1,0,1,1,11.73,0,0,-1.7699999999999996,49.1,5,4,22
10627,49.0,2.98,165381.0,3,1,1,1,1,11.49,0,0,-2.01,31.1,8,2,29
8322,49.0,9.18,21777.0,3,1,0,1,1,11.26,0,0,-2.24,95.3,5,3,24
10729,49.0,5.46,145204.0,3,0,0,1,1,12.27,0,0,-1.2300000000000004,20.6,10,3,12
9922,49.0,6.0,133990.0,3,0,1,1,1,10.27,0,0,-3.2300000000000004,59.1,5,3,25
8634,49.0,12.7,59104.0,2,1,0,1,1,12.12,0,0,-1.3800000000000008,104.0,3,3,20
9808,49.0,3.45,132507.0,3,1,0,1,1,11.58,0,0,-1.92,58.4,5,2,10
8866,49.0,7.0,55153.0,2,1,1,1,1,14.68,0,0,1.1799999999999995,47.7,12,4,27
10308,49.0,12.87,36668.0,2,1,0,1,1,14.59,0,0,1.09,88.2,1,5,26
9626,49.0,16.04,67475.0,3,1,1,1,1,10.98,0,0,-2.52,146.1,7,2,16
10919,49.0,5.85,129565.0,3,1,0,1,1,12.21,0,0,-1.2899999999999991,47.9,4,4,7
8342,49.0,11.96,54428.0,2,1,0,1,1,15.11,0,0,1.6099999999999994,16.4,12,6,15
10635,49.0,7.08,77084.0,2,1,1,1,1,14.13,0,0,0.6300000000000008,50.1,12,3,18
8576,49.0,15.74,8301.0,3,0,1,1,2,12.1,0,0,-1.4000000000000004,130.1,10,6,16
8235,49.0,6.4,164952.0,3,1,0,1,1,11.39,0,0,-2.1099999999999994,56.2,8,3,23
9914,49.0,10.96,112665.0,3,1,0,1,1,11.46,1,0,-2.039999999999999,95.6,7,1,19
9507,49.0,12.51,50178.0,3,1,0,1,2,12.56,0,0,-0.9399999999999996,23.9,10,3,3
10749,49.0,10.6,54898.0,2,1,1,1,1,15.63,0,0,2.130000000000001,67.8,12,6,22
9998,49.0,5.01,170787.0,3,1,1,0,1,10.43,0,0,-3.0700000000000003,24.2,10,0,8
9538,49.0,5.95,162175.0,3,1,0,1,1,11.56,0,0,-1.9399999999999995,46.8,7,4,13
9840,49.0,4.62,187423.0,3,1,1,1,3,13.45,0,0,-0.0500000000000007,52.5,7,5,13
8148,49.0,3.9,135976.0,3,1,1,1,1,12.46,0,0,-1.0399999999999991,31.3,6,5,17
10974,49.0,11.61,83892.0,3,1,1,1,1,11.38,1,0,-2.119999999999999,102.0,4,1,21
10204,49.0,6.83,154324.0,3,0,1,0,1,12.73,1,1,-0.7699999999999996,43.5,4,4,13
10822,49.0,4.37,136471.0,3,0,1,1,1,12.74,0,0,-0.7599999999999998,34.3,6,5,24
8271,49.0,8.13,124608.0,2,1,0,1,1,13.55,0,0,0.0500000000000007,60.0,1,4,13
8838,49.0,2.43,173809.0,2,1,1,1,1,13.75,0,0,0.25,39.7,12,6,2
9578,49.0,13.11,56706.0,2,1,0,1,1,13.73,0,0,0.2300000000000004,96.8,1,3,30
9644,49.0,2.8,149003.0,2,1,1,1,3,13.93,0,0,0.4299999999999997,52.7,12,5,23
10659,49.0,4.5,182759.0,3,1,1,1,1,13.79,0,0,0.2899999999999991,31.6,5,5,4
8996,49.0,5.67,166568.0,3,1,0,1,2,11.66,0,0,-1.84,21.9,9,6,2
10867,49.0,3.86,54411.0,2,1,0,1,1,15.11,0,0,1.6099999999999994,20.6,12,5,14
8920,49.0,3.09,177760.0,2,0,1,1,3,14.2,0,0,0.6999999999999993,20.7,2,5,23
8327,49.0,10.37,44135.0,3,1,0,1,1,10.77,0,0,-2.7300000000000004,96.3,6,1,18
9902,49.0,14.27,77481.0,2,1,1,1,1,13.83,0,0,0.33,103.2,12,1,23
10034,49.0,7.2,140438.0,3,0,1,1,1,11.72,0,0,-1.7799999999999994,69.3,8,3,10
10068,49.0,12.89,32924.0,2,1,0,1,1,13.39,0,0,-0.1099999999999994,96.3,11,2,7
10507,49.0,6.88,152265.0,2,1,0,1,1,14.27,0,0,0.7699999999999996,48.2,3,1,6
8475,49.0,15.9,4046.0,3,1,0,1,2,10.91,0,0,-2.59,145.8,8,5,6
8159,49.0,7.08,53312.0,2,1,0,1,1,13.79,0,0,0.2899999999999991,61.0,11,6,24
9062,49.0,12.21,17923.0,3,1,0,1,1,12.5,0,0,-1.0,97.7,4,4,13
8905,49.0,9.45,87986.0,3,1,1,1,1,11.0,0,0,-2.5,121.3,6,3,18
10451,49.0,13.68,37449.0,2,1,0,1,1,13.77,0,0,0.2699999999999996,100.4,2,1,12
10563,49.0,6.75,98160.0,3,1,0,1,1,12.06,0,0,-1.4399999999999995,48.5,11,2,11
9801,49.0,8.1,101861.0,2,1,0,1,1,15.85,0,1,2.35,51.1,1,0,18
9795,49.0,5.28,47077.0,3,1,0,1,1,11.02,0,0,-2.4800000000000004,47.9,8,4,9
10466,49.0,7.13,56097.0,2,1,0,1,1,14.46,0,0,0.9600000000000009,49.3,1,0,20
10136,49.0,8.26,96741.0,3,1,0,1,1,12.03,0,0,-1.4700000000000006,108.7,10,5,17
9209,49.0,7.93,174454.0,2,1,0,1,1,15.89,0,0,2.390000000000001,49.9,12,0,17
10429,49.0,10.46,47688.0,3,1,0,1,1,11.01,0,0,-2.49,95.0,8,4,23
8520,49.0,6.01,31157.0,3,1,0,1,1,12.27,0,0,-1.2300000000000004,49.0,10,3,4
10565,49.0,12.57,81607.0,2,1,1,1,1,12.48,0,0,-1.0199999999999996,100.7,3,3,19
8837,49.0,2.69,175544.0,2,1,1,1,1,16.29,0,0,2.789999999999999,35.3,1,5,12
8151,49.0,5.5,49631.0,3,1,0,1,1,11.34,0,0,-2.16,48.5,9,1,24
10901,49.0,5.0,167104.0,3,0,1,1,1,11.17,0,0,-2.33,47.9,9,1,4
10177,49.0,11.08,47255.0,3,1,0,1,1,10.79,0,0,-2.710000000000001,102.7,8,1,13
9582,49.0,9.1,181341.0,3,1,0,1,1,13.6,0,0,0.0999999999999996,66.9,4,2,17
9000,49.0,7.5,72356.0,3,1,0,1,1,11.4,0,0,-2.1,1.4,9,6,28
9428,49.0,5.07,179032.0,2,1,1,1,3,13.6,0,0,0.0999999999999996,58.4,3,5,16
8731,49.0,9.95,123764.0,2,1,0,1,1,14.28,0,0,0.7799999999999994,69.7,12,4,23
9758,49.0,3.12,180126.0,3,0,0,1,1,13.44,0,0,-0.0600000000000005,38.7,4,4,5
10146,49.0,12.12,30658.0,3,1,0,1,1,11.07,0,0,-2.43,109.5,9,2,26
8580,49.0,8.62,146124.0,3,0,1,0,1,11.77,0,0,-1.7300000000000004,40.1,10,6,22
8181,49.0,0.27,71938.0,3,1,0,1,1,10.83,0,0,-2.67,81.7,9,1,23
9207,49.0,3.51,119558.0,3,0,1,1,1,13.23,1,0,-0.2699999999999996,65.0,10,6,9
9025,49.0,6.7,184708.0,3,1,0,1,1,14.02,0,0,0.5199999999999996,47.8,6,3,6
9657,49.0,11.84,131826.0,3,1,1,1,1,11.24,0,0,-2.26,81.0,4,6,30
10685,49.0,7.3,177200.0,2,1,0,1,1,14.87,0,1,1.3699999999999992,49.1,2,1,12
9591,49.0,6.59,102392.0,2,1,0,1,1,13.31,0,0,-0.1899999999999995,49.5,1,4,29
9127,49.0,6.71,111842.0,3,1,0,1,1,11.98,0,0,-1.5199999999999996,56.0,7,5,2
9064,49.0,4.82,131036.0,3,0,1,1,1,11.77,0,0,-1.7300000000000004,36.6,4,2,26
10945,49.0,12.86,16036.0,2,1,0,1,1,13.19,0,0,-0.3100000000000005,97.5,3,2,14
10782,49.0,11.77,121753.0,2,0,1,1,1,13.4,0,0,-0.0999999999999996,57.9,11,6,13
8268,49.0,7.84,105102.0,2,1,0,1,1,14.79,0,0,1.2899999999999991,53.0,3,0,14
8796,49.0,6.34,76758.0,2,1,0,1,1,13.13,0,0,-0.3699999999999992,48.3,12,4,12
9486,49.0,2.59,5232.0,3,1,0,1,1,12.13,1,0,-1.3699999999999992,19.9,8,5,20
9730,49.0,10.93,107384.0,3,0,1,1,3,13.28,0,0,-0.2200000000000006,45.6,4,6,24
9567,49.0,10.09,36735.0,2,1,0,1,1,15.01,0,0,1.5099999999999998,67.2,1,6,27
9683,49.0,7.34,124235.0,2,1,0,1,1,15.23,0,0,1.7300000000000004,48.2,1,2,4
10759,49.0,14.11,100403.0,2,0,1,1,1,12.5,0,0,-1.0,78.0,12,0,21
8366,49.0,10.95,12360.0,2,1,0,1,1,14.31,0,0,0.8100000000000005,98.5,1,3,5
10929,49.0,8.41,47152.0,3,1,1,1,1,11.18,0,0,-2.3200000000000003,75.2,8,5,10
9080,49.0,3.3,160217.0,3,1,0,1,1,14.29,0,0,0.7899999999999991,23.1,6,3,21
9203,49.0,7.01,103448.0,2,1,0,1,1,14.25,0,0,0.75,49.2,2,1,9
8182,49.0,6.46,28361.0,3,1,0,1,1,11.36,0,0,-2.140000000000001,71.5,8,3,23
10873,49.0,2.0,173015.0,3,1,1,1,1,14.0,0,0,0.5,49.0,11,5,17
10019,49.0,12.72,6867.0,3,0,0,1,1,11.75,0,0,-1.75,73.5,9,5,17
10876,49.0,2.4,147590.0,3,1,0,1,1,13.58,0,0,0.08,16.3,11,4,24
8815,49.0,5.83,129905.0,3,1,0,1,1,12.22,0,0,-1.2799999999999994,47.7,4,1,11
10870,49.0,1.85,172664.0,3,1,1,1,3,13.61,0,0,0.1099999999999994,53.2,11,5,10
8568,49.0,3.4,146708.0,3,1,1,1,1,11.16,0,0,-2.34,66.8,11,5,4
9777,49.0,5.62,187964.0,3,1,0,1,1,11.35,0,0,-2.1500000000000004,49.5,7,1,23
8240,49.0,8.0,155682.0,3,1,0,0,1,11.75,0,0,-1.75,1.0,4,3,26
10363,49.0,6.94,16555.0,2,1,0,1,1,14.34,0,0,0.8399999999999999,48.4,3,3,22
8720,49.0,4.8,68367.0,3,0,1,0,1,10.73,0,0,-2.77,96.0,7,3,31
8981,49.0,11.79,38767.0,2,1,0,1,1,14.3,0,0,0.8000000000000007,54.6,3,5,16
10377,49.0,2.7,25926.0,3,1,0,1,1,12.602472035794209,0,0,-0.8975279642058185,37.1,7,6,15
8565,49.0,12.68,68712.0,3,1,1,1,1,10.95,0,0,-2.5500000000000007,14.6,8,5,2
8153,49.0,5.74,137544.0,3,1,0,1,1,11.91,0,0,-1.59,48.2,7,3,13
10407,49.0,7.29,148093.0,2,1,0,1,1,14.97,0,0,1.4700000000000006,48.7,12,0,4
8615,49.0,12.0,79186.0,2,1,1,1,1,13.76,0,0,0.2599999999999998,106.4,1,2,28
8421,49.0,2.0,46246.0,3,1,0,1,1,10.97,0,0,-2.53,58.5,7,5,20
10601,49.0,7.6,101961.0,2,1,0,1,1,14.96,0,0,1.4600000000000009,50.8,1,3,21
9452,49.0,5.1,88531.0,3,1,1,1,1,11.59,0,0,-1.91,70.5,6,5,27
11054,49.0,11.02,85935.0,3,1,0,1,1,11.27,0,0,-2.2300000000000004,97.8,5,3,21
9849,49.0,6.75,166708.0,3,0,1,1,2,11.66,0,0,-1.84,54.9,9,6,2
8495,49.0,3.29,178307.0,2,1,1,1,1,12.44,0,0,-1.0600000000000005,54.8,3,0,4
9542,49.0,10.88,51827.0,3,1,1,1,1,11.88,0,0,-1.6199999999999992,91.6,10,5,26
9219,49.0,10.62,47973.0,3,1,0,1,1,10.99,0,0,-2.51,96.6,8,3,29
9124,49.0,14.01,102979.0,2,0,1,1,1,13.07,0,0,-0.4299999999999997,76.7,2,0,1
9410,49.0,1.62,153909.0,3,1,1,1,1,11.52,0,0,-1.9800000000000004,38.6,4,6,8
11143,49.0,9.03,99527.0,2,1,0,1,1,14.6,0,1,1.0999999999999996,53.2,12,3,10
9739,49.0,7.4,76331.0,2,1,0,1,1,13.5,0,0,0.0,49.6,12,3,4
9842,49.0,3.69,124957.0,2,1,0,1,1,16.06,0,0,2.5599999999999987,19.1,1,5,21
10891,49.0,6.0,111451.0,3,1,0,1,1,11.07,0,0,-2.43,98.4,6,5,25
10143,49.0,8.57,121200.0,3,1,0,1,3,17.0,0,1,3.5,50.4,11,2,2
9590,49.0,4.87,180213.0,3,1,0,0,1,13.44,0,0,-0.0600000000000005,5.5,4,4,5
8563,49.0,5.6,138842.0,3,1,1,1,1,11.04,1,0,-2.460000000000001,59.5,8,2,2
10140,49.0,9.9,102029.0,2,1,0,1,1,14.52,0,1,1.0199999999999996,68.2,1,4,22
10004,49.0,12.39,43211.0,3,1,0,1,1,11.39,0,0,-2.1099999999999994,108.8,6,1,4
11025,49.0,7.47,38988.0,2,1,0,1,1,13.46,0,0,-0.0399999999999991,55.5,3,0,18
10454,49.0,6.75,111689.0,3,1,1,1,1,12.71,0,0,-0.7899999999999991,53.1,6,2,29
10763,49.0,7.17,125195.0,2,1,0,1,1,14.81,0,0,1.3100000000000005,48.4,1,3,26
