manufacturer,model,year,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Volkswagen,Golf,2016,e-Golf,85,20.08.2019,51313,102.0,11.52,Electricity,Summer tires,1,0,1,Normal,11.3,0,0,45.0,-1.3999999999999986,Restreichweite 75km = Total 177km
Volkswagen,Golf,2016,e-Golf,85,18.08.2019,51211,108.0,13.17,Electricity,Summer tires,1,1,1,Normal,12.2,0,0,57.0,-0.5,Restreichweite 56km = Total 164km
Volkswagen,Golf,2016,e-Golf,85,16.08.2019,51103,79.0,9.32,Electricity,Summer tires,1,0,1,Moderate,11.8,0,0,41.0,-0.8999999999999986,Restreichweite 97km = Total 176km
Volkswagen,Golf,2016,e-Golf,85,13.08.2019,51024,94.0,10.43,Electricity,Summer tires,1,0,1,Moderate,11.1,0,0,43.0,-1.5999999999999996,Restreichweite 89km = Total 182km
Volkswagen,Golf,2016,e-Golf,85,11.08.2019,50930,88.0,10.29,Electricity,Summer tires,1,0,1,Moderate,11.7,0,0,39.0,-1.0,Restreichweite 83km = Total 171km
Volkswagen,Golf,2016,e-Golf,85,08.08.2019,50842,37.0,4.77,Electricity,Summer tires,1,0,1,Moderate,12.9,0,0,43.0,0.20000000000000107,Nur Kurzstrecken
Volkswagen,Golf,2016,e-Golf,85,02.08.2019,50805,107.0,12.3,Electricity,Summer tires,1,0,1,Moderate,11.5,0,0,40.0,-1.1999999999999993,
Volkswagen,Golf,2016,e-Golf,85,15.07.2019,50698,77.0,8.47,Electricity,Summer tires,1,0,1,Moderate,11.0,0,0,47.0,-1.6999999999999993,
Volkswagen,Golf,2016,e-Golf,85,13.07.2019,50621,123.0,13.03,Electricity,Summer tires,1,0,1,Moderate,10.6,0,0,42.0,-2.0999999999999996,Restreichweite 61km = Total 184km
Volkswagen,Golf,2016,e-Golf,85,10.07.2019,50498,79.0,9.24,Electricity,Summer tires,1,0,1,Moderate,11.7,0,0,37.0,-1.0,
Volkswagen,Golf,2016,e-Golf,85,07.07.2019,50419,24.0,2.44,Electricity,Summer tires,1,0,1,Moderate,10.2,0,0,44.0,-2.5,
Volkswagen,Golf,2016,e-Golf,85,07.07.2019,50395,152.0,17.32,Electricity,Summer tires,1,1,1,Moderate,11.4,1,0,58.0,-1.299999999999999,Restreichweite 17km = Total 169km
Volkswagen,Golf,2016,e-Golf,85,06.07.2019,50243,125.0,12.87,Electricity,Summer tires,1,0,1,Moderate,10.3,1,0,41.0,-2.3999999999999986,Restreichweite 56km = Total 181km
Volkswagen,Golf,2016,e-Golf,85,03.07.2019,50118,41.0,4.87,Electricity,Summer tires,1,0,1,Moderate,11.9,1,0,41.0,-0.7999999999999989,Restreichweite 143km = Total 184km
Volkswagen,Golf,2016,e-Golf,85,02.07.2019,50077,91.0,10.55,Electricity,Summer tires,1,0,1,Moderate,11.6,1,0,41.0,-1.0999999999999996,Restreichweite 87km = Total 178km
Volkswagen,Golf,2016,e-Golf,85,29.06.2019,49986,124.0,14.63,Electricity,Summer tires,1,1,1,Moderate,11.8,1,0,63.0,-0.8999999999999986,
Volkswagen,Golf,2016,e-Golf,85,29.06.2019,49862,16.0,1.93,Electricity,Summer tires,1,0,1,Moderate,12.1,1,0,43.0,-0.5999999999999996,Restreichweite 148km = Total 164km
Volkswagen,Golf,2016,e-Golf,85,29.06.2019,49846,29.0,3.59,Electricity,Summer tires,1,0,1,Moderate,12.4,1,0,37.0,-0.29999999999999893,Restreichweite 153km = Total 182km
Volkswagen,Golf,2016,e-Golf,85,28.06.2019,49817,64.0,7.29,Electricity,Summer tires,1,0,1,Moderate,11.4,1,0,38.0,-1.299999999999999,Restreichweite 114km = Total 178km
Volkswagen,Golf,2016,e-Golf,85,28.06.2019,49753,45.0,6.3,Electricity,Summer tires,1,0,1,Moderate,14.0,1,0,31.0,1.3000000000000007,Restreichweite 120km = Total 165km
Volkswagen,Golf,2016,e-Golf,85,27.06.2019,49708,57.0,7.52,Electricity,Summer tires,1,0,1,Moderate,13.2,1,0,39.0,0.5,Restreichweite 107km = Total 164km
Volkswagen,Golf,2016,e-Golf,85,23.06.2019,49651,151.0,16.15,Electricity,Summer tires,1,0,1,Moderate,10.7,1,0,41.0,-2.0,Restreichweite 23km = Total 174km
Volkswagen,Golf,2016,e-Golf,85,20.06.2019,49500,43.0,5.41,Electricity,Summer tires,1,0,1,Normal,12.6,1,0,38.0,-0.09999999999999964,
Volkswagen,Golf,2016,e-Golf,85,18.06.2019,49457,111.0,12.65,Electricity,Summer tires,1,0,1,Normal,11.4,1,0,46.0,-1.299999999999999,
Volkswagen,Golf,2016,e-Golf,85,16.06.2019,49346,149.0,15.64,Electricity,Summer tires,1,0,1,Normal,10.5,0,0,39.0,-2.1999999999999993,Restreichweite 29km = Total 178km
Volkswagen,Golf,2016,e-Golf,85,13.06.2019,49197,132.0,15.7,Electricity,Summer tires,1,0,1,Normal,11.9,0,0,42.0,-0.7999999999999989,Restreichweite 25km = Total 157km
Volkswagen,Golf,2016,e-Golf,85,09.06.2019,49065,61.0,7.74,Electricity,Summer tires,1,1,1,Normal,12.7,0,0,62.0,0.0,Restreichweite 84km = Total 145km
Volkswagen,Golf,2016,e-Golf,85,09.06.2019,49004,112.0,13.55,Electricity,Summer tires,1,1,1,Normal,12.1,0,0,59.0,-0.5999999999999996,CCS DMG Mori in Winterthur kostenlos
Volkswagen,Golf,2016,e-Golf,85,08.06.2019,48892,93.0,12.83,Electricity,Summer tires,1,1,1,Normal,13.8,0,0,65.0,1.1000000000000014,CCS ABB Baden kostenlos geladen
Volkswagen,Golf,2016,e-Golf,85,07.06.2019,48799,96.0,10.94,Electricity,Summer tires,1,0,1,Normal,11.4,0,0,49.0,-1.299999999999999,Restreichweite 83km = Total 179km
Volkswagen,Golf,2016,e-Golf,85,05.06.2019,48703,49.0,5.68,Electricity,Summer tires,1,0,1,Normal,11.6,0,0,39.0,-1.0999999999999996,Restreichweite 132km = Total 181km
Volkswagen,Golf,2016,e-Golf,85,04.06.2019,48654,99.0,11.78,Electricity,Summer tires,1,0,1,Normal,11.9,0,0,44.0,-0.7999999999999989,Restreichweite 72km = Total 171km
Volkswagen,Golf,2016,e-Golf,85,02.06.2019,48555,82.0,8.77,Electricity,Summer tires,1,0,1,Normal,10.7,1,0,43.0,-2.0,Restreichweite 99km = Total 181km
Volkswagen,Golf,2016,e-Golf,85,31.05.2019,48473,121.0,15.36,Electricity,Summer tires,1,0,1,Normal,12.7,0,0,41.0,0.0,Restreichweite 26km = Total 147km
Volkswagen,Golf,2016,e-Golf,85,27.05.2019,48352,108.0,11.98,Electricity,Summer tires,1,0,1,Normal,11.1,0,0,40.0,-1.5999999999999996,Restreichweite 73km = Total 181km
Volkswagen,Golf,2016,e-Golf,85,26.05.2019,48244,78.0,8.58,Electricity,Summer tires,1,0,1,Normal,11.0,0,0,37.0,-1.6999999999999993,Restreichweite 96km = Total 174km
Volkswagen,Golf,2016,e-Golf,85,23.05.2019,48166,158.0,17.22,Electricity,Summer tires,1,0,1,Normal,10.9,0,0,42.0,-1.799999999999999,Restreichweite 11km = Total 169km
Volkswagen,Golf,2016,e-Golf,85,21.05.2019,48008,78.0,11.31,Electricity,Summer tires,1,0,1,Normal,14.5,0,0,45.0,1.8000000000000007,Restreichweite 68km = Total 145km
Volkswagen,Golf,2016,e-Golf,85,18.05.2019,47930,130.0,14.69,Electricity,Summer tires,1,0,1,Normal,11.3,0,0,43.0,-1.3999999999999986,Restreichweite 36km = Total 166km
Volkswagen,Golf,2016,e-Golf,85,16.05.2019,47800,77.0,9.47,Electricity,Summer tires,1,0,1,Normal,12.3,0,0,46.0,-0.3999999999999986,Restreichweite 92km = Total 169km
Volkswagen,Golf,2016,e-Golf,85,14.05.2019,47723,75.0,9.53,Electricity,Summer tires,1,0,1,Normal,12.7,0,0,42.0,0.0,Restreichweite 79km = Total 154km
Volkswagen,Golf,2016,e-Golf,85,10.05.2019,47648,57.0,8.26,Electricity,Summer tires,1,0,1,Normal,14.5,0,0,40.0,1.8000000000000007,Restreichweite 86km = Total 142km
Volkswagen,Golf,2016,e-Golf,85,08.05.2019,47591,37.0,5.88,Electricity,Summer tires,1,0,1,Normal,15.9,0,0,45.0,3.200000000000001,
Volkswagen,Golf,2016,e-Golf,85,07.05.2019,47554,119.0,14.51,Electricity,Summer tires,1,0,1,Normal,12.2,0,0,46.0,-0.5,Restreichweite 36km = Total 155km
Volkswagen,Golf,2016,e-Golf,85,05.05.2019,47435,22.0,3.82,Electricity,Summer tires,1,0,1,Normal,17.4,0,0,47.0,4.699999999999999,3°C. Heizung an.
Volkswagen,Golf,2016,e-Golf,85,04.05.2019,47413,89.0,12.46,Electricity,Summer tires,1,0,1,Normal,14.0,0,0,35.0,1.3000000000000007,Restreichweite 58km = Total 146km
Volkswagen,Golf,2016,e-Golf,85,02.05.2019,47324,50.0,5.8,Electricity,Summer tires,1,0,1,Normal,11.6,0,0,45.0,-1.0999999999999996,
Volkswagen,Golf,2016,e-Golf,85,01.05.2019,47274,124.0,16.62,Electricity,Summer tires,1,0,1,Normal,13.4,0,0,40.0,0.7000000000000011,Restreichweite 15km = Total 139km CCS ABB Baden
Volkswagen,Golf,2016,e-Golf,85,28.04.2019,47150,91.0,12.64,Electricity,Summer tires,1,1,1,Normal,13.9,0,0,70.0,1.200000000000001,Restreichweite 50km = Total 141km
Volkswagen,Golf,2016,e-Golf,85,27.04.2019,47059,94.0,11.37,Electricity,Summer tires,1,0,1,Normal,12.1,0,0,41.0,-0.5999999999999996,Restreichweite 74km = Total 168km
Volkswagen,Golf,2016,e-Golf,85,22.04.2019,46965,155.0,18.29,Electricity,Summer tires,1,1,1,Normal,11.8,0,0,65.0,-0.8999999999999986,Restreichweite 10km = Total 165km
Volkswagen,Golf,2016,e-Golf,85,21.04.2019,46810,69.0,7.31,Electricity,Summer tires,1,0,1,Normal,10.6,0,0,47.0,-2.0999999999999996,Reatreichweite 114km = Total 183km
Volkswagen,Golf,2016,e-Golf,85,19.04.2019,46741,125.0,15.12,Electricity,Summer tires,1,1,1,Normal,12.1,0,0,63.0,-0.5999999999999996,Restreichweite 40km = Total 165km
Volkswagen,Golf,2016,e-Golf,85,18.04.2019,46616,103.0,12.77,Electricity,Summer tires,1,0,1,Normal,12.4,0,0,33.0,-0.29999999999999893,Restreichweite 60km = Total 163km
Volkswagen,Golf,2016,e-Golf,85,15.04.2019,46513,88.0,13.81,Electricity,Winter tires,1,0,1,Normal,15.7,0,0,48.0,3.0,Restreichweite 43km = Total 131km
Volkswagen,Golf,2016,e-Golf,85,11.04.2019,46425,100.0,11.9,Electricity,Winter tires,1,1,1,Normal,11.9,0,0,51.0,-0.7999999999999989,Restreichweite 68km = Total 168km
Volkswagen,Golf,2016,e-Golf,85,10.04.2019,46325,47.0,7.23,Electricity,Winter tires,1,0,1,Normal,15.4,0,0,46.0,2.700000000000001,Restreichweite 100km = Total 147km
Volkswagen,Golf,2016,e-Golf,85,08.04.2019,46278,64.0,7.16,Electricity,Winter tires,1,0,1,Normal,11.2,0,0,44.0,-1.5,Restreichweite 122km = Total 186km
Volkswagen,Golf,2016,e-Golf,85,07.04.2019,46214,132.0,16.1,Electricity,Winter tires,1,0,1,Normal,12.2,0,0,46.0,-0.5,Restreichweite 24km = Total 156km
Volkswagen,Golf,2016,e-Golf,85,05.04.2019,46082,60.0,8.82,Electricity,Winter tires,1,0,1,Normal,14.7,0,0,45.0,2.0,Restreichweite 69km = Total 129km
Volkswagen,Golf,2016,e-Golf,85,04.04.2019,46022,90.0,13.86,Electricity,Winter tires,1,0,1,Normal,15.4,0,0,44.0,2.700000000000001,Restreichweite 33km = Total 123km
Volkswagen,Golf,2016,e-Golf,85,01.04.2019,45932,113.0,14.91,Electricity,Winter tires,1,1,1,Normal,13.2,0,0,54.0,0.5,Restreichweite 33km = Total 146km
Volkswagen,Golf,2016,e-Golf,85,31.03.2019,45819,90.0,13.5,Electricity,Winter tires,1,0,1,Normal,15.0,0,0,45.0,2.3000000000000007,Restreichweite 38km = Total 128km
Volkswagen,Golf,2016,e-Golf,85,26.03.2019,45729,92.0,12.32,Electricity,Winter tires,1,0,1,Normal,13.4,0,0,49.0,0.7000000000000011,Restreichweite 58km = Total 150km
Volkswagen,Golf,2016,e-Golf,85,24.03.2019,45637,68.0,11.9,Electricity,Winter tires,1,1,1,Normal,17.5,0,0,60.0,4.800000000000001,Laden zuhause
Volkswagen,Golf,2016,e-Golf,85,24.03.2019,45569,69.0,12.55,Electricity,Winter tires,0,1,0,Normal,18.2,0,0,92.0,5.5,CCS Landi Matzingen
Volkswagen,Golf,2016,e-Golf,85,24.03.2019,45500,81.0,8.74,Electricity,Winter tires,1,0,1,Normal,10.8,0,0,41.0,-1.8999999999999986,CCS Au/SG kostenlos
Volkswagen,Golf,2016,e-Golf,85,23.03.2019,45419,68.0,9.04,Electricity,Winter tires,0,1,0,Normal,13.3,0,0,75.0,0.6000000000000014,CCS Au/SG kostenlos
Volkswagen,Golf,2016,e-Golf,85,23.03.2019,45351,68.0,8.7,Electricity,Winter tires,1,1,1,Normal,12.8,0,0,66.0,0.10000000000000142,CCS Landi Matzingen kostenlos
Volkswagen,Golf,2016,e-Golf,85,22.03.2019,45283,88.0,11.79,Electricity,Winter tires,1,0,1,Normal,13.4,0,0,44.0,0.7000000000000011,Restreichweite 71km = Total 159km
Volkswagen,Golf,2016,e-Golf,85,21.03.2019,45195,49.0,7.35,Electricity,Winter tires,1,0,1,Normal,15.0,0,0,44.0,2.3000000000000007,Restreichweite 97km = Total 146km
Volkswagen,Golf,2016,e-Golf,85,19.03.2019,45146,54.0,9.88,Electricity,Winter tires,1,0,1,Normal,18.3,0,0,39.0,5.600000000000001,Restreichweite 63km = Total 117km
Volkswagen,Golf,2016,e-Golf,85,16.03.2019,45092,101.0,13.02,Electricity,Winter tires,1,1,1,Normal,12.9,0,0,56.0,0.20000000000000107,
Volkswagen,Golf,2016,e-Golf,85,16.03.2019,44991,70.0,9.94,Electricity,Winter tires,1,0,1,Normal,14.2,0,0,40.0,1.5,Restreichweite 81km = Total 151km
Volkswagen,Golf,2016,e-Golf,85,14.03.2019,44921,83.0,14.36,Electricity,Winter tires,1,0,1,Normal,17.3,0,0,40.0,4.600000000000001,Restreichweite 38km = Total 121km
Volkswagen,Golf,2016,e-Golf,85,13.03.2019,44838,25.0,3.45,Electricity,Winter tires,1,0,1,Normal,13.8,0,0,42.0,1.1000000000000014,Restreichweite 136km = Total 160km
Volkswagen,Golf,2016,e-Golf,85,12.03.2019,44813,68.0,12.03,Electricity,Winter tires,1,0,1,Normal,17.7,0,0,46.0,5.0,Restreichweite 54km = Total 122km
Volkswagen,Golf,2016,e-Golf,85,10.03.2019,44745,80.0,10.08,Electricity,Winter tires,1,1,1,Normal,12.6,0,0,71.0,-0.09999999999999964,Ladung zuhause
Volkswagen,Golf,2016,e-Golf,85,10.03.2019,44665,89.0,12.46,Electricity,Winter tires,0,1,0,Normal,14.0,0,0,94.0,1.3000000000000007,Schnellladung Deitingen Süd 
Volkswagen,Golf,2016,e-Golf,85,10.03.2019,44576,73.0,11.24,Electricity,Winter tires,0,1,0,Normal,15.4,0,0,91.0,2.700000000000001,Schnellladung Rose de la Broye
Volkswagen,Golf,2016,e-Golf,85,10.03.2019,44503,94.0,12.46,Electricity,Winter tires,1,1,1,Normal,13.4,0,0,46.0,0.7000000000000011,Schnellladung Bursins Sud kostenlos
Volkswagen,Golf,2016,e-Golf,85,09.03.2019,44409,66.0,10.29,Electricity,Winter tires,0,1,0,Normal,15.6,0,0,85.0,2.9000000000000004,Schnellladung Lidl Etoy kostenlos
Volkswagen,Golf,2016,e-Golf,85,09.03.2019,44343,59.0,10.08,Electricity,Winter tires,0,1,0,Normal,17.1,0,0,93.0,4.400000000000002,Schnellladung Rose de la Broye
Volkswagen,Golf,2016,e-Golf,85,09.03.2019,44284,51.0,9.84,Electricity,Winter tires,0,1,0,Normal,19.3,0,0,95.0,6.600000000000001,Schnellladung Grauholz
Volkswagen,Golf,2016,e-Golf,85,09.03.2019,44233,60.0,10.02,Electricity,Winter tires,1,1,1,Normal,16.7,0,0,65.0,4.0,Schnellladung Gunzgen Nord
Volkswagen,Golf,2016,e-Golf,85,08.03.2019,44173,93.0,13.21,Electricity,Winter tires,1,0,1,Normal,14.2,0,0,39.0,1.5,Restreichweite 50km = Total 143km
Volkswagen,Golf,2016,e-Golf,85,06.03.2019,44080,98.0,14.5,Electricity,Winter tires,1,0,1,Normal,14.8,0,0,46.0,2.1000000000000014,Restreichweite 38km = Total 136km 
Volkswagen,Golf,2016,e-Golf,85,03.03.2019,43982,106.0,12.61,Electricity,Winter tires,1,0,1,Normal,11.9,0,0,58.0,-0.7999999999999989,Restreichweite 61km = Total 167km
Volkswagen,Golf,2016,e-Golf,85,02.03.2019,43876,90.0,11.52,Electricity,Winter tires,1,0,1,Normal,12.8,0,0,50.0,0.10000000000000142,Restreichweite 67km = Total 157km
Volkswagen,Golf,2016,e-Golf,85,01.03.2019,43786,66.0,10.75,Electricity,Winter tires,1,0,1,Normal,16.3,0,0,43.0,3.6000000000000014,Restreichweite 67km = Total 133km
Volkswagen,Golf,2016,e-Golf,85,28.02.2019,43720,85.0,12.41,Electricity,Winter tires,1,0,1,Normal,14.6,0,0,48.0,1.9000000000000004,Restreichweite 63km = Total 148km
Volkswagen,Golf,2016,e-Golf,85,27.02.2019,43635,57.0,8.04,Electricity,Winter tires,1,0,1,Normal,14.1,0,0,44.0,1.4000000000000004,Restreichweite 90km = Total 147km
Volkswagen,Golf,2016,e-Golf,85,26.02.2019,43578,57.0,8.55,Electricity,Winter tires,1,0,1,Normal,15.0,0,0,43.0,2.3000000000000007,
Volkswagen,Golf,2016,e-Golf,85,24.02.2019,43521,109.0,16.02,Electricity,Winter tires,1,0,1,Normal,14.7,0,0,42.0,2.0,Restreichweite 14km = Total 123km
Volkswagen,Golf,2016,e-Golf,85,21.02.2019,43412,87.0,13.22,Electricity,Winter tires,1,0,1,Normal,15.2,0,0,41.0,2.5,Restreichweite 53km = Total 140km
Volkswagen,Golf,2016,e-Golf,85,19.02.2019,43325,48.0,9.22,Electricity,Winter tires,1,0,1,Normal,19.2,0,0,39.0,6.5,Restreichweite 74km = Total 122km
Volkswagen,Golf,2016,e-Golf,85,16.02.2019,43277,97.0,14.64,Electricity,Winter tires,1,1,1,Normal,15.1,0,0,65.0,2.4000000000000004,Restreichweite 25km = Total 122km
Volkswagen,Golf,2016,e-Golf,85,16.02.2019,43180,24.0,3.36,Electricity,Winter tires,1,0,1,Normal,14.0,0,0,43.0,1.3000000000000007,Restreichweite 140km = Total 164km
Volkswagen,Golf,2016,e-Golf,85,15.02.2019,43156,72.0,13.68,Electricity,Winter tires,1,0,1,Normal,19.0,0,0,39.0,6.300000000000001,Restreichweite 32km = Total 104km
Volkswagen,Golf,2016,e-Golf,85,13.02.2019,43084,22.0,4.35,Electricity,Winter tires,1,0,1,Normal,19.8,0,0,43.0,7.100000000000001,Restreichweite 116km = Total 138km
Volkswagen,Golf,2016,e-Golf,85,12.02.2019,43062,31.0,6.26,Electricity,Winter tires,1,0,1,Normal,20.2,0,0,44.0,7.5,3.5°C 
Volkswagen,Golf,2016,e-Golf,85,11.02.2019,43031,82.0,15.17,Electricity,Winter tires,1,0,1,Normal,18.5,0,0,50.0,5.800000000000001,2°C. 
Volkswagen,Golf,2016,e-Golf,85,10.02.2019,42949,63.0,8.37,Electricity,Winter tires,1,0,1,Normal,13.3,0,0,55.0,0.6000000000000014,9°C. Ohne Heizung
Volkswagen,Golf,2016,e-Golf,85,09.02.2019,42886,31.0,3.93,Electricity,Winter tires,1,0,1,Normal,12.7,0,0,45.0,0.0,"8°C. Keine Heizung gebraucht, nur Sitzheizung"
Volkswagen,Golf,2016,e-Golf,85,08.02.2019,42855,73.0,13.43,Electricity,Winter tires,1,0,1,Normal,18.4,0,0,43.0,5.699999999999999,Restreichweite 38km = Total 111km
Volkswagen,Golf,2016,e-Golf,85,06.02.2019,42782,74.0,14.13,Electricity,Winter tires,1,0,1,Normal,19.1,0,0,45.0,6.400000000000002,Restreichweite 35km = Total 109km
Volkswagen,Golf,2016,e-Golf,85,04.02.2019,42708,55.0,11.27,Electricity,Winter tires,1,0,1,Normal,20.5,0,0,43.0,7.800000000000001,Restreichweite 52km = Total 107km
Volkswagen,Golf,2016,e-Golf,85,02.02.2019,42653,87.0,14.09,Electricity,Winter tires,1,0,1,Normal,16.2,0,0,47.0,3.5,Restreichweite 44km = Total 131km
Volkswagen,Golf,2016,e-Golf,85,01.02.2019,42566,58.0,10.84,Electricity,Winter tires,1,0,1,Normal,18.7,0,0,42.0,6.0,Restreichweite 53km = Total 111km
Volkswagen,Golf,2016,e-Golf,85,31.01.2019,42508,67.0,14.07,Electricity,Winter tires,1,0,1,Normal,21.0,0,0,43.0,8.3,Restreichweite 34km = Total 101km
Volkswagen,Golf,2016,e-Golf,85,29.01.2019,42441,34.0,6.39,Electricity,Winter tires,1,0,1,Normal,18.8,0,0,42.0,6.100000000000001,Restreichweite 109km = Total 143km
Volkswagen,Golf,2016,e-Golf,85,28.01.2019,42407,23.0,4.87,Electricity,Winter tires,1,0,1,Normal,21.2,0,0,42.0,8.5,
Volkswagen,Golf,2016,e-Golf,85,27.01.2019,42384,76.0,14.44,Electricity,Winter tires,1,0,1,Normal,19.0,0,0,45.0,6.300000000000001,Restreichweite 29km = Total 105km
Volkswagen,Golf,2016,e-Golf,85,25.01.2019,42308,54.0,10.2,Electricity,Winter tires,1,0,1,Normal,18.9,0,0,49.0,6.199999999999999,
Volkswagen,Golf,2016,e-Golf,85,24.01.2019,42254,61.0,12.74,Electricity,Winter tires,1,0,1,Normal,20.9,0,0,45.0,8.2,Restreichweite 37km = Total 98km
Volkswagen,Golf,2016,e-Golf,85,22.01.2019,42193,61.0,11.59,Electricity,Winter tires,1,0,1,Normal,19.0,0,0,41.0,6.300000000000001,Restreichweite 57km = Total 118km
Volkswagen,Golf,2016,e-Golf,85,21.01.2019,42132,39.0,8.5,Electricity,Winter tires,1,0,1,Normal,21.8,0,0,42.0,9.100000000000001,Restreichweite 64km = Total 103km
Volkswagen,Golf,2016,e-Golf,85,18.01.2019,42093,72.0,12.74,Electricity,Winter tires,1,0,1,Normal,17.7,0,0,38.0,5.0,Restreichweite 40km = Total 112km
Volkswagen,Golf,2016,e-Golf,85,16.01.2019,42021,74.0,12.72,Electricity,Winter tires,1,0,1,Normal,17.2,0,0,41.0,4.5,Restreichweite 53km = Total 127km
Volkswagen,Golf,2016,e-Golf,85,15.01.2019,41947,55.0,10.56,Electricity,Winter tires,1,0,1,Normal,19.2,0,0,43.0,6.5,Restreichweite 66km = Total 121km
Volkswagen,Golf,2016,e-Golf,85,14.01.2019,41892,30.0,6.21,Electricity,Winter tires,1,0,1,Normal,20.7,0,0,44.0,8.0,Restreichweite 90km = Total 120km
Volkswagen,Golf,2016,e-Golf,85,13.01.2019,41862,44.0,8.09,Electricity,Winter tires,1,0,1,Normal,18.4,0,0,41.0,5.699999999999999,Restreichweite 80km = 124km
Volkswagen,Golf,2016,e-Golf,85,11.01.2019,41818,67.0,13.46,Electricity,Winter tires,1,0,1,Normal,20.1,0,0,43.0,7.400000000000002,Restreichweite 43km = Total 110km
Volkswagen,Golf,2016,e-Golf,85,10.01.2019,41751,35.0,8.3,Electricity,Winter tires,1,0,1,Normal,23.7,0,0,37.0,11.0,Restreichweite 68km = Total 103km
Volkswagen,Golf,2016,e-Golf,85,09.01.2019,41716,66.0,13.66,Electricity,Winter tires,1,0,1,Normal,20.7,0,0,42.0,8.0,Restreichweite 35km = Total 101km
